Year,Month,Day,Hour,Hs (m),v10 (m/s)
2008,6,15,0,1.289790726,5.981680397
2008,6,15,6,1.226088115,6.622876861
2008,6,15,12,1.168600394,6.164176451
2008,6,15,18,1.273476643,7.211568433
2008,6,16,0,1.196567393,5.137789128
2008,6,16,6,1.051812274,4.690074246
2008,6,16,12,0.928550312,7.656626567
2008,6,16,18,1.578006197,10.56067089
2008,6,17,0,2.18887798,10.4446843
2008,6,17,6,2.423748988,10.46655872
2008,6,17,12,2.430740738,10.73502177
2008,6,17,18,2.162205749,7.085065188
2008,6,18,0,2.124657462,8.088688181
2008,6,18,6,2.043863907,8.940728633
2008,6,18,12,1.978866528,8.968808975
2008,6,18,18,1.759273788,7.190861544
2008,6,19,0,1.536055697,5.632270959
2008,6,19,6,1.732601557,8.506525882
2008,6,19,12,2.053704148,9.958051523
2008,6,19,18,2.069759277,8.837992861
2008,6,20,0,1.912833334,7.310077135
2008,6,20,6,1.681328724,7.877738888
2008,6,20,12,1.545895938,8.002615002
2008,6,20,18,1.563763743,7.271405301
2008,6,21,0,1.404248263,3.035850942
2008,6,21,6,1.158242245,1.924541167
2008,6,21,12,1.118363375,5.122920783
2008,6,21,18,1.077707644,4.304321968
2008,6,22,0,1.448270392,10.46661641
2008,6,22,6,1.232820912,7.348361597
2008,6,22,12,1.605973197,11.62143849
2008,6,22,18,2.531732682,12.28618626
2008,6,23,0,2.139676777,8.290897546
2008,6,23,6,1.459923309,5.953603576
2008,6,23,12,1.126649894,4.12330338
2008,6,23,18,1.002352117,3.222998175
2008,6,24,0,0.856820136,4.253870466
2008,6,24,6,0.913530997,6.613853584
2008,6,24,12,1.152545264,8.642910264
2008,6,24,18,1.341063559,10.04325067
2008,6,25,0,1.941059287,11.14623941
2008,6,25,6,1.941836149,11.66054789
2008,6,25,12,1.669675807,9.627609822
2008,6,25,18,3.089777911,14.14334145
2008,6,26,0,3.840484693,13.46629959
2008,6,26,6,3.632026963,13.13632214
2008,6,26,12,3.675531185,13.69598488
2008,6,26,18,3.656368611,12.89410558
2008,6,27,0,2.968587578,8.679190153
2008,6,27,6,2.129577583,5.444504979
2008,6,27,12,1.554700364,2.710054391
2008,6,27,18,1.3369203,3.135908095
2008,6,28,0,1.505758114,6.029149866
2008,6,28,6,1.70903677,8.083038156
2008,6,28,12,1.922932528,8.882406433
2008,6,28,18,2.132943981,9.21459681
2008,6,29,0,2.48330834,10.90302381
2008,6,29,6,2.889606699,11.63253136
2008,6,29,12,3.153739475,11.91899923
2008,6,29,18,2.727501681,8.320296804
2008,6,30,0,2.158580397,5.346363863
2008,6,30,6,1.898072973,4.807532132
2008,6,30,12,1.782061714,7.374279617
2008,6,30,18,1.94261301,9.504216771
2008,7,1,0,1.943648824,12.01636653
2008,7,1,6,2.538206525,14.54193602
2008,7,1,12,2.587925636,12.06123532
2008,7,1,18,2.217103934,9.029932774
2008,7,2,0,2.481495664,10.51005052
2008,7,2,6,2.591292034,11.54991562
2008,7,2,12,2.20700474,8.990905102
2008,7,2,18,1.778436362,4.285805867
2008,7,3,0,1.581113641,3.508620545
2008,7,3,6,1.487631355,2.712269757
2008,7,3,12,1.534243021,1.110659555
2008,7,3,18,1.505240206,4.441223478
2008,7,4,0,1.502909623,2.264727861
2008,7,4,6,1.433510031,2.583052777
2008,7,4,12,1.384567781,2.228178804
2008,7,4,18,1.289790726,1.384383032
2008,7,5,0,1.301443643,4.652019867
2008,7,5,6,1.349091124,7.585399011
2008,7,5,12,1.431438401,7.847939342
2008,7,5,18,1.224016486,5.471911598
2008,7,6,0,1.089360561,6.847309125
2008,7,6,6,1.110594764,6.882284223
2008,7,6,12,1.269592337,6.864142521
2008,7,6,18,1.206925541,7.611708286
2008,7,7,0,1.328374828,8.02205518
2008,7,7,6,1.522849058,10.11286062
2008,7,7,12,1.894965528,10.36088095
2008,7,7,18,1.972392685,8.633570248
2008,7,8,0,1.609598549,4.124325196
2008,7,8,6,1.254831976,3.663785578
2008,7,8,12,1.232820912,3.570024184
2008,7,8,18,1.062688329,2.882130332
2008,7,9,0,0.89203784,1.861618712
2008,7,9,6,0.776285535,2.338377426
2008,7,9,12,0.880384923,4.837797386
2008,7,9,18,0.833773257,5.690367035
2008,7,10,0,1.206666588,8.891091791
2008,7,10,6,1.570496539,9.229984371
2008,7,10,12,1.523625919,8.791243425
2008,7,10,18,1.487113447,9.992360281
2008,7,11,0,1.535796743,9.003392578
2008,7,11,6,1.582926317,9.499371854
2008,7,11,12,1.633940197,9.555291896
2008,7,11,18,1.939505565,10.36706808
2008,7,12,0,1.621769373,8.08176108
2008,7,12,6,1.466915059,8.532750937
2008,7,12,12,1.367476837,7.881248362
2008,7,12,18,1.154098986,5.814547187
2008,7,13,0,0.912495182,2.996958866
2008,7,13,6,0.804770442,4.503470766
2008,7,13,12,1.010638635,7.522293324
2008,7,13,18,1.102308246,7.562788266
2008,7,14,0,1.162644458,7.263422337
2008,7,14,6,1.195013671,7.037192893
2008,7,14,12,1.33899193,6.941564226
2008,7,14,18,1.60131203,9.21991662
2008,7,15,0,2.07416149,12.64370361
2008,7,15,6,2.419605729,9.508987856
2008,7,15,12,2.303335517,11.80028558
2008,7,15,18,3.111788975,12.03800686
2008,7,16,0,3.290984937,11.41546636
2008,7,16,6,3.408290964,11.96014381
2008,7,16,12,3.270268641,9.262907478
2008,7,16,18,2.784989403,8.385794659
2008,7,17,0,2.465699488,7.302618844
2008,7,17,6,2.220211378,4.975668071
2008,7,17,12,2.048784028,4.789672635
2008,7,17,18,1.905323676,3.730292482
2008,7,18,0,1.819610001,4.305250241
2008,7,18,6,1.697642807,5.332450087
2008,7,18,12,1.643003576,8.500506263
2008,7,18,18,1.731047835,7.009679358
2008,7,19,0,1.892893899,8.399313164
2008,7,19,6,2.143820036,12.77076601
2008,7,19,12,2.451198081,9.76123906
2008,7,19,18,2.287021434,9.809404437
2008,7,20,0,1.990519445,8.749972383
2008,7,20,6,1.95452488,10.29257693
2008,7,20,12,1.966954658,8.751886101
2008,7,20,18,1.866221667,8.075866224
2008,7,21,0,1.624099956,5.733510361
2008,7,21,6,1.314132374,2.842633959
2008,7,21,12,1.054401811,6.544181793
2008,7,21,18,1.417454901,8.840976762
2008,7,22,0,2.093841972,9.212263164
2008,7,22,6,2.207781601,7.077654101
2008,7,22,12,2.398112572,8.072361697
2008,7,22,18,2.534840127,8.41964771
2008,7,23,0,2.350206137,7.799836819
2008,7,23,6,2.066651833,5.659777023
2008,7,23,12,1.911020658,5.158348213
2008,7,23,18,1.735709002,4.156980354
2008,7,24,0,1.622546234,6.320619968
2008,7,24,6,1.440242827,6.133511875
2008,7,24,12,1.263377449,7.198012147
2008,7,24,18,1.166010857,5.492919448
2008,7,25,0,1.34598368,9.199237573
2008,7,25,6,1.6831414,10.21938627
2008,7,25,12,1.714733752,9.93505421
2008,7,25,18,1.25017081,4.163141923
2008,7,26,0,1.142963977,1.757215351
2008,7,26,6,1.227641838,1.615217856
2008,7,26,12,1.414606411,2.574611358
2008,7,26,18,1.518705799,1.948458568
2008,7,27,0,1.476755299,4.490585202
2008,7,27,6,1.324749476,4.315930125
2008,7,27,12,1.245509643,3.797287775
2008,7,27,18,1.132346875,1.195601964
2008,7,28,0,1.072269616,2.782764434
2008,7,28,6,1.014522941,4.986525691
2008,7,28,12,1.098164987,3.681931397
2008,7,28,18,0.975938839,4.560188996
2008,7,29,0,1.01659457,6.410158743
2008,7,29,6,1.026175857,6.280737073
2008,7,29,12,0.899806451,5.11203407
2008,7,29,18,0.928291358,6.890372799
2008,7,30,0,1.07045694,8.332854536
2008,7,30,6,1.427295142,11.17645876
2008,7,30,12,1.746326103,11.74315394
2008,7,30,18,1.177404819,4.932460867
2008,7,31,0,1.138820718,4.966320187
2008,7,31,6,1.247840226,9.503752798
2008,7,31,12,1.420303392,8.799396841
2008,7,31,18,1.160831782,6.478375728
2008,8,1,0,1.008049098,7.562230383
2008,8,1,6,0.89695796,2.975316076
2008,8,1,12,0.743916322,1.763055398
2008,8,1,18,0.750908072,4.97757471
2008,8,2,0,1.048186922,7.803323065
2008,8,2,6,1.116291746,6.524300484
2008,8,2,12,1.075118107,6.379248702
2008,8,2,18,0.95082033,3.883133643
2008,8,3,0,1.041972033,4.045787881
2008,8,3,6,1.112666394,3.785803137
2008,8,3,12,1.145812468,5.903900436
2008,8,3,18,1.160054921,1.000994753
2008,8,4,0,1.134936412,3.794356925
2008,8,4,6,1.158242245,4.367977049
2008,8,4,12,1.089878468,4.136881711
2008,8,4,18,1.030837024,5.196440685
2008,8,5,0,0.947712886,4.435123172
2008,8,5,6,0.936318923,3.278905601
2008,8,5,12,0.881938645,4.319410295
2008,8,5,18,0.790527988,3.386350455
2008,8,6,0,0.809949516,6.840239745
2008,8,6,6,0.955999404,6.7955731
2008,8,6,12,1.242661152,7.67221486
2008,8,6,18,1.137784903,6.876020758
2008,8,7,0,1.167564579,8.015402405
2008,8,7,6,1.427554096,8.761681666
2008,8,7,12,1.467950873,7.764459642
2008,8,7,18,1.339509837,8.221130964
2008,8,8,0,1.119917098,5.933900239
2008,8,8,6,0.891002025,4.425209423
2008,8,8,12,0.719056766,2.873466744
2008,8,8,18,0.641629609,2.582605527
2008,8,9,0,0.439904675,6.836136691
2008,8,9,6,1.774552057,13.85575936
2008,8,9,12,2.016155861,10.39200174
2008,8,9,18,1.739852261,5.258894408
2008,8,10,0,1.602088891,5.535564434
2008,8,10,6,1.559102577,4.430374295
2008,8,10,12,1.781543807,8.045182465
2008,8,10,18,2.094618833,7.936778101
2008,8,11,0,2.775926023,10.62171002
2008,8,11,6,2.996813532,11.18377193
2008,8,11,12,2.620294848,8.50843964
2008,8,11,18,2.110156055,5.913489212
2008,8,12,0,1.79578626,6.7309086
2008,8,12,6,1.592507604,9.036070877
2008,8,12,12,1.713956891,7.293853432
2008,8,12,18,1.491256707,4.808178721
2008,8,13,0,1.226088115,3.849745264
2008,8,13,6,1.034721329,3.66439786
2008,8,13,12,1.035498191,3.362655046
2008,8,13,18,0.996396182,5.164461749
2008,8,14,0,0.95574045,6.535251079
2008,8,14,6,1.0466332,6.25697763
2008,8,14,12,1.045597385,3.422506737
2008,8,14,18,0.949525561,2.196657056
2008,8,15,0,0.935024154,2.992412516
2008,8,15,6,0.921817515,5.163604882
2008,8,15,12,0.904726571,5.462930482
2008,8,15,18,0.824968831,2.199788313
2008,8,16,0,1.036275052,7.25904951
2008,8,16,6,1.773775196,13.14601758
2008,8,16,12,2.69875782,12.28952644
2008,8,16,18,2.064062296,10.55514958
2008,8,17,0,1.605455289,9.14881652
2008,8,17,6,1.190352505,7.767524422
2008,8,17,12,1.147884097,8.829601195
2008,8,17,18,1.18025331,7.792758482
2008,8,18,0,1.526215456,10.30963639
2008,8,18,6,2.058624268,9.477659006
2008,8,18,12,2.432812368,7.427802364
2008,8,18,18,2.430999692,3.516257198
2008,8,19,0,2.360046378,4.623659228
2008,8,19,6,1.998547009,4.546509526
2008,8,19,12,1.667604178,4.646368655
2008,8,19,18,1.520777429,3.786898101
2008,8,20,0,1.395961744,2.186368076
2008,8,20,6,1.232303004,1.735376816
2008,8,20,12,1.178440634,1.381654792
2008,8,20,18,1.144517699,2.812761925
2008,8,21,0,1.131828968,4.204402334
2008,8,21,6,1.310248069,6.400274774
2008,8,21,12,1.484006003,7.625994273
2008,8,21,18,1.590953882,7.748024734
2008,8,22,0,1.407614661,5.531082357
2008,8,22,6,1.498766364,5.985822179
2008,8,22,12,1.46354866,3.759213204
2008,8,22,18,1.305845856,3.295705822
2008,8,23,0,1.246804412,3.873309204
2008,8,23,6,1.330446457,9.74051139
2008,8,23,12,1.906359491,12.81925131
2008,8,23,18,2.223577777,13.39460132
2008,8,24,0,2.484344155,12.87541522
2008,8,24,6,2.325864489,9.275633449
2008,8,24,12,2.155472953,10.71391957
2008,8,24,18,2.492112766,12.25715175
2008,8,25,0,3.056631837,13.8597736
2008,8,25,6,3.101430827,11.57980769
2008,8,25,12,3.925939415,13.96640545
2008,8,25,18,3.983427137,9.696126951
2008,8,26,0,3.809928157,9.401507509
2008,8,26,6,3.515756751,7.551313295
2008,8,26,12,3.286323771,9.149868919
2008,8,26,18,2.899446939,7.949102678
2008,8,27,0,2.764273107,10.61639407
2008,8,27,6,2.500658238,8.214962414
2008,8,27,12,2.213478582,8.380130183
2008,8,27,18,1.951158482,6.615006977
2008,8,28,0,1.923450436,9.918916823
2008,8,28,6,2.143561083,9.351333101
2008,8,28,12,2.126470138,9.055827032
2008,8,28,18,1.848094908,5.125589606
2008,8,29,0,1.69505327,5.439518147
2008,8,29,6,1.677703372,7.938068546
2008,8,29,12,1.897296112,7.902627854
2008,8,29,18,2.068723463,5.612884103
2008,8,30,0,2.163500518,6.86392694
2008,8,30,6,2.175671342,6.127490006
2008,8,30,12,2.075715213,6.999461506
2008,8,30,18,1.971097917,4.253229053
2008,8,31,0,1.898072973,2.005692724
2008,8,31,6,1.786463927,2.845708891
2008,8,31,12,1.564799558,1.822203361
2008,8,31,18,1.510419281,0.450455626
2008,9,1,0,1.540198956,5.611111949
2008,9,1,6,1.682105585,6.801819521
2008,9,1,12,1.736226909,8.028401973
2008,9,1,18,1.722502363,5.941283303
2008,9,2,0,1.72302027,7.661904083
2008,9,2,6,1.662425104,3.246409488
2008,9,2,12,1.523884873,4.367195304
2008,9,2,18,1.418231763,4.320840992
2008,9,3,0,1.773516242,7.63410932
2008,9,3,6,2.038943787,4.997135281
2008,9,3,12,1.941059287,2.271104532
2008,9,3,18,1.737521677,4.285854621
2008,9,4,0,1.756943205,3.194614594
2008,9,4,6,1.410463151,4.101837922
2008,9,4,12,1.275289319,2.687687828
2008,9,4,18,1.184137616,5.36536192
2008,9,5,0,1.060098792,1.164979838
2008,9,5,6,0.922594376,3.644860336
2008,9,5,12,1.122506635,7.15524248
2008,9,5,18,1.574121891,10.18125661
2008,9,6,0,2.0013955,11.32826666
2008,9,6,6,2.077786842,11.41649579
2008,9,6,12,2.113263499,11.38776333
2008,9,6,18,1.83074501,9.882465339
2008,9,7,0,1.631609613,8.790618857
2008,9,7,6,1.337438207,7.27821124
2008,9,7,12,1.066313681,5.972927801
2008,9,7,18,0.819012896,1.570033232
2008,9,8,0,0.774990766,2.518754964
2008,9,8,6,0.662345906,3.484876602
2008,9,8,12,1.013228172,5.905888641
2008,9,8,18,1.226606023,5.862826597
2008,9,9,0,1.844210603,8.618105199
2008,9,9,6,2.197164499,9.220579248
2008,9,9,12,2.600614367,11.14945358
2008,9,9,18,2.696168283,11.99500751
2008,9,10,0,2.212183814,6.562285563
2008,9,10,6,2.87432843,11.69867703
2008,9,10,12,2.260349202,10.07277953
2008,9,10,18,2.541055016,13.33190827
2008,9,11,0,2.741226227,15.10411758
2008,9,11,6,2.750289607,13.71349882
2008,9,11,12,2.547528858,11.50217291
2008,9,11,18,2.231605341,5.270254699
2008,9,12,0,2.520338719,5.598476242
2008,9,12,6,2.875623199,4.331202942
2008,9,12,12,2.772300672,3.136750966
2008,9,12,18,2.431776553,2.442672527
2008,9,13,0,2.151329694,1.643603543
2008,9,13,6,1.808733946,1.658275891
2008,9,13,12,1.728458298,2.537453308
2008,9,13,18,1.916717639,2.269353577
2008,9,14,0,2.390602915,4.695698856
2008,9,14,6,2.908769273,4.392960683
2008,9,14,12,3.031513328,6.996112153
2008,9,14,18,2.800526625,5.12897534
2008,9,15,0,2.583005515,4.149656183
2008,9,15,6,2.439286211,5.214202191
2008,9,15,12,2.318872739,2.706483646
2008,9,15,18,2.073902537,5.364352066
2008,9,16,0,2.083742777,7.625050111
2008,9,16,6,2.086850222,8.472901433
2008,9,16,12,1.950122667,8.464149065
2008,9,16,18,1.768337168,8.692963838
2008,9,17,0,1.563245836,5.619646979
2008,9,17,6,1.249911856,1.260553781
2008,9,17,12,1.059580885,2.64727803
2008,9,17,18,1.100754524,5.837529478
2008,9,18,0,1.739852261,8.410862456
2008,9,18,6,2.43643772,9.146370012
2008,9,18,12,3.057408698,13.11193948
2008,9,18,18,3.424605048,13.69025293
2008,9,19,0,3.468627177,8.002526759
2008,9,19,6,3.342775678,2.537659738
2008,9,19,12,3.053783346,1.450478536
2008,9,19,18,2.7218047,1.241151135
2008,9,20,0,2.550895256,7.007389238
2008,9,20,6,2.514382784,9.52427813
2008,9,20,12,2.327936119,10.03640259
2008,9,20,18,2.147445388,7.556293282
2008,9,21,0,2.240409767,8.765339371
2008,9,21,6,2.369368711,9.107403111
2008,9,21,12,2.14899911,6.666756909
2008,9,21,18,2.333115193,7.643944575
2008,9,22,0,2.666906515,5.456975221
2008,9,22,6,2.94424593,4.087424011
2008,9,22,12,2.995518763,2.751948838
2008,9,22,18,2.838333866,4.402687113
2008,9,23,0,2.364448591,2.959772581
2008,9,23,6,2.355644165,1.496709408
2008,9,23,12,2.142266314,1.130538038
2008,9,23,18,2.075197305,2.819965877
2008,9,24,0,1.976535945,3.772827069
2008,9,24,6,1.839549436,5.490502295
2008,9,24,12,1.740629122,5.733222563
2008,9,24,18,1.674595928,4.841821067
2008,9,25,0,1.649995326,5.267833792
2008,9,25,6,1.751505177,5.474873904
2008,9,25,12,1.869847019,5.294697772
2008,9,25,18,1.967213611,2.37244966
2008,9,26,0,2.230569527,6.278960057
2008,9,26,6,2.052927287,7.709616465
2008,9,26,12,1.853273982,9.756747741
2008,9,26,18,1.922155667,8.627954418
2008,9,27,0,2.203897295,10.39867496
2008,9,27,6,2.39241559,11.70151494
2008,9,27,12,2.182404138,7.324869384
2008,9,27,18,1.977830713,6.947323864
2008,9,28,0,2.036095296,4.8830534
2008,9,28,6,1.845505371,5.412322085
2008,9,28,12,1.819868955,8.083668942
2008,9,28,18,2.044122861,8.769348475
2008,9,29,0,2.402255831,10.92017205
2008,9,29,6,2.419864683,9.363685486
2008,9,29,12,2.870703079,12.06129807
2008,9,29,18,3.620633,12.24946369
2008,9,30,0,3.787917092,12.91523716
2008,9,30,6,3.16875879,6.684320831
2008,9,30,12,3.077348133,9.410121018
2008,9,30,18,2.966256995,7.803161908
2008,10,1,0,2.91835056,9.356614527
2008,10,1,6,3.393012696,11.15274011
2008,10,1,12,3.520417917,11.43808987
2008,10,1,18,3.429007261,11.34606138
2008,10,2,0,3.166946114,9.825351792
2008,10,2,6,3.594478676,12.92933998
2008,10,2,12,3.7185175,15.53604676
2008,10,2,18,4.89779266,15.1229165
2008,10,3,0,3.905482073,13.66644999
2008,10,3,6,3.637723945,12.43964648
2008,10,3,12,2.42944597,6.443588794
2008,10,3,18,1.897555065,6.207239317
2008,10,4,0,2.085814407,9.956165598
2008,10,4,6,3.002251559,17.46632374
2008,10,4,12,2.524999886,11.68724827
2008,10,4,18,2.46233309,8.849515986
2008,10,5,0,2.302040748,10.58548737
2008,10,5,6,2.779033468,12.58557416
2008,10,5,12,2.751584375,5.881173485
2008,10,5,18,2.316283202,2.10279929
2008,10,6,0,2.186547397,7.848798713
2008,10,6,6,2.134238749,10.35109288
2008,10,6,12,2.375842553,14.58550588
2008,10,6,18,1.899367741,8.527137497
2008,10,7,0,2.017968537,10.8339412
2008,10,7,6,1.629020076,7.097841037
2008,10,7,12,1.442314457,2.941588668
2008,10,7,18,2.094100925,8.097651298
2008,10,8,0,2.601132274,8.619733645
2008,10,8,6,2.626509737,7.259792099
2008,10,8,12,2.423748988,6.928656897
2008,10,8,18,2.300487026,5.772803213
2008,10,9,0,2.325087628,9.178889774
2008,10,9,6,2.496514979,12.15037997
2008,10,9,12,3.189992993,16.71911788
2008,10,9,18,3.807079666,11.33764241
2008,10,10,0,4.060854294,9.432754073
2008,10,10,6,4.475439171,10.68349992
2008,10,10,12,4.594039967,11.01669194
2008,10,10,18,4.707202735,10.2050751
2008,10,11,0,4.463527301,11.10097465
2008,10,11,6,4.537070153,13.20693416
2008,10,11,12,4.258953876,11.58348444
2008,10,11,18,3.854986101,9.105022291
2008,10,12,0,3.731465185,7.77521251
2008,10,12,6,3.196466836,9.555519028
2008,10,12,12,2.925860217,12.04734225
2008,10,12,18,3.334230206,13.25232012
2008,10,13,0,3.245668039,12.3747895
2008,10,13,6,2.941138486,8.585516772
2008,10,13,12,2.79664232,9.579914002
2008,10,13,18,2.946835467,7.903068214
2008,10,14,0,2.777997653,7.227431997
2008,10,14,6,2.646708126,3.652338951
2008,10,14,12,2.54209083,4.555340393
2008,10,14,18,2.390343961,4.765430345
2008,10,15,0,2.341142757,8.772501433
2008,10,15,6,2.567209339,8.890891411
2008,10,15,12,3.197243697,12.32486632
2008,10,15,18,3.718776453,11.40645902
2008,10,16,0,3.63668813,11.64727741
2008,10,16,6,3.516015705,12.12994879
2008,10,16,12,3.047309503,9.679775111
2008,10,16,18,2.788873709,8.73052611
2008,10,17,0,2.366261267,7.461873495
2008,10,17,6,2.068982416,7.433331094
2008,10,17,12,2.149775971,9.853196685
2008,10,17,18,2.404586414,10.67338909
2008,10,18,0,2.919127421,11.88876409
2008,10,18,6,3.229095002,10.68437704
2008,10,18,12,4.352177209,12.04492696
2008,10,18,18,4.091151877,7.85754629
2008,10,19,0,3.698319111,8.488505654
2008,10,19,6,3.622963584,13.93539114
2008,10,19,12,4.424166338,17.9874681
2008,10,19,18,4.655153041,14.39188968
2008,10,20,0,4.53965969,19.67132412
2008,10,20,6,4.436337162,14.19742627
2008,10,20,12,4.676905152,12.56040332
2008,10,20,18,4.424684246,9.971764931
2008,10,21,0,5.085016187,11.94548747
2008,10,21,6,5.139655418,13.53683537
2008,10,21,12,4.97263028,11.9483503
2008,10,21,18,4.513764319,10.52191684
2008,10,22,0,4.044799165,9.78005278
2008,10,22,6,3.514720936,7.702589736
2008,10,22,12,3.260687354,11.95321575
2008,10,22,18,3.356759178,12.17565681
2008,10,23,0,4.150711229,18.98376652
2008,10,23,6,4.796023855,15.8180224
2008,10,23,12,5.305903695,17.65790687
2008,10,23,18,5.556311925,15.44113043
2008,10,24,0,6.108919125,16.64118068
2008,10,24,6,6.130153329,14.96148255
2008,10,24,12,6.19178431,15.47626416
2008,10,24,18,7.006452657,19.90151978
2008,10,25,0,6.37227504,15.82878362
2008,10,25,6,6.082505848,20.02472542
2008,10,25,12,6.594716271,19.44640211
2008,10,25,18,5.401716564,10.66229139
2008,10,26,0,4.633918837,12.11312512
2008,10,26,6,4.75303754,13.48699161
2008,10,26,12,5.373490611,15.79612753
2008,10,26,18,5.699772276,13.32311071
2008,10,27,0,4.917732095,13.30517325
2008,10,27,6,4.231504784,12.0506631
2008,10,27,12,3.895382878,11.64680631
2008,10,27,18,3.680969213,9.836166472
2008,10,28,0,2.689176533,8.073219203
2008,10,28,6,2.894267865,11.21522992
2008,10,28,12,2.853094227,11.32671836
2008,10,28,18,3.527150714,10.65614187
2008,10,29,0,3.274152947,9.43324131
2008,10,29,6,2.827975718,6.932936102
2008,10,29,12,2.553743747,11.00712655
2008,10,29,18,2.90436706,9.786769838
2008,10,30,0,3.257320956,9.282223882
2008,10,30,6,2.905143921,8.055901373
2008,10,30,12,2.673380357,10.07447263
2008,10,30,18,2.608900886,10.74875681
